Min,Sec,kermit_video,kermit_audio,ws_video,ws_audio
19,19,0,0,0,0
19,20,0,0,0,0
19,21,0,0,0,0
19,22,0,0,0,0
19,23,0,0,0,0
19,24,0,0,0,0
19,25,0,0,0,0
19,26,0,0,0,0
19,27,0,0,0,0
19,28,0,0,0,0
19,29,0,0,0,0
19,30,0,0,0,0
19,31,0,0,0,0
19,32,0,0,0,0
19,33,0,0,0,0
19,34,0,0,0,0
19,35,0,0,0,0
19,36,0,0,0,0
19,37,0,0,0,0
19,38,0,0,0,0
19,39,0,0,0,0
19,40,0,0,0,0
19,41,0,0,0,0
19,42,1,0,0,0
19,43,1,0,0,0
19,44,1,0,0,0
19,45,0,0,0,0
19,46,0,0,0,0
19,47,0,0,0,0
19,48,0,0,0,0
19,49,1,1,0,0
19,50,1,0,0,0
19,51,0,0,0,0
19,52,0,0,0,0
19,53,1,1,0,0
19,54,1,1,0,0
19,55,1,1,0,0
19,56,1,1,0,0
19,57,1,1,0,0
19,58,1,1,0,0
19,59,1,1,0,0
20,00,1,0,0,0
20,01,1,0,0,0 
20,02,1,0,0,0
20,03,1,1,0,0
20,04,1,1,0,0
20,05,1,1,0,0
20,06,1,1,0,0
20,07,1,1,0,0
20,08,1,1,0,0
20,09,1,1,0,0
20,10,1,1,0,0
20,11,1,1,0,0
20,12,1,0,0,0
20,13,1,0,0,0
20,14,1,0,0,0
20,15,1,0,0,0
20,16,1,0,0,0
20,17,1,1,0,0
20,18,1,0,0,0
20,19,1,1,0,0
20,20,1,0,0,0
20,21,1,0,0,0
20,22,1,0,0,0
20,23,1,0,0,0
20,24,1,0,0,0
20,25,1,0,0,0
20,26,1,0,0,0
20,27,1,0,0,0
20,28,1,0,0,0
20,29,1,1,0,0
20,30,1,0,0,0
20,31,1,0,0,0
20,32,1,0,0,0
20,33,1,1,0,0
20,34,1,1,0,0
20,35,1,1,0,0
20,36,1,1,0,0
20,37,1,1,0,0
20,38,1,1,0,0
20,39,1,0,0,0
20,40,1,0,0,0
20,41,1,0,0,0
20,42,1,0,0,0
20,43,1,1,0,0
20,44,1,1,0,0
20,45,1,1,0,0
20,46,1,0,0,0
20,47,1,0,0,0
20,48,1,0,0,0
20,49,1,0,0,0
20,50,1,1,0,0
20,51,1,1,0,0
20,52,1,1,0,0
20,53,1,1,0,0
20,54,1,1,0,0
20,55,1,0,0,0
20,56,1,1,0,0
20,57,1,0,0,0
20,58,0,0,0,0
20,59,0,0,0,0
21,00,0,0,0,0
21,01,1,0,0,0 
21,02,1,0,0,0
21,03,1,1,0,0
21,04,1,1,0,0
21,05,1,0,0,0
21,06,1,0,0,0
21,07,1,0,0,0
21,08,1,0,0,0
21,09,1,0,0,0
21,10,1,0,0,0
21,11,1,0,0,0
21,12,1,0,0,0
21,13,1,0,0,0
21,14,1,1,0,0
21,15,1,1,0,0
21,16,1,1,0,0
21,17,1,1,0,0
21,18,1,0,0,0
21,19,1,0,0,0
21,20,1,0,0,0
21,21,1,0,0,0
21,22,1,0,0,0
21,23,1,1,0,0
21,24,1,1,0,0
21,25,1,1,0,0
21,26,1,1,0,0
21,27,0,0,0,0
21,28,0,0,0,0
21,29,0,0,0,0
21,30,0,0,0,0
21,31,0,0,0,0
21,32,0,0,0,0
21,33,0,0,0,0
21,34,0,0,0,0
21,35,0,0,0,0
21,36,0,0,0,0
21,37,0,0,0,0
21,38,0,0,0,0
21,39,0,0,0,0
21,40,0,0,0,0
21,41,0,0,0,0
21,42,0,0,0,0
21,43,0,0,0,0
21,44,0,0,0,0
21,45,0,0,0,0
21,46,0,0,0,0
21,47,0,0,0,0
21,48,0,0,0,0
21,49,0,0,0,0
21,50,0,0,0,0
21,51,0,0,0,0
21,52,0,0,0,0
21,53,0,0,0,0
21,54,0,0,0,0
21,55,0,0,0,0
21,56,0,0,0,0
21,57,0,0,0,0
21,58,0,0,0,0
21,59,0,0,0,0
22,00,0,0,0,0
22,01,0,0,0,0 
22,02,0,0,0,0
22,03,0,0,0,0
22,04,0,0,0,0
22,05,0,0,0,0
22,06,1,0,0,0
22,07,1,1,0,0
22,08,1,0,0,0
22,09,1,0,0,0
22,10,1,1,0,0
22,11,1,1,0,0
22,12,1,1,0,0
22,13,1,1,0,0
22,14,1,1,0,0
22,15,1,1,0,0
22,16,1,1,0,0
22,17,1,0,0,0
22,18,1,0,0,0
22,19,1,0,0,0
22,20,1,0,0,0
22,21,1,0,0,0
22,22,1,0,0,0
22,23,1,0,0,0
22,24,1,0,0,0
22,25,1,0,0,0
22,26,1,0,0,0
22,27,1,0,0,0
22,28,1,0,0,0
22,29,1,1,0,0
22,30,1,0,0,0
22,31,1,0,0,0
22,32,1,1,0,0
22,33,1,1,0,0
22,34,1,0,0,0
22,35,1,0,0,0
22,36,1,1,0,0
22,37,1,1,0,0
22,38,1,1,0,0
22,39,1,0,0,0
22,40,1,0,0,0
22,41,1,0,0,0
22,42,1,0,0,0
22,43,1,0,0,0
22,44,1,1,0,0
22,45,1,1,0,0
22,46,1,1,0,0
22,47,1,0,0,0
22,48,1,1,0,0
22,49,1,1,0,0
22,50,1,1,0,0
22,51,1,1,0,0
22,52,1,1,0,0
22,53,1,1,0,0
22,54,1,1,0,0
22,55,1,1,0,0
22,56,1,1,0,0
22,57,1,1,0,0
22,58,1,1,0,0
22,59,1,0,0,0
23,00,1,0,0,0
23,01,1,0,0,0 
23,02,1,0,0,0
23,03,1,1,0,0
23,04,1,1,0,0
23,05,1,1,0,0
23,06,1,0,0,0
23,07,0,0,0,0
23,08,1,0,0,0
23,09,1,0,0,0
23,10,1,0,0,0
23,11,1,0,0,0
23,12,1,0,0,0
23,13,1,0,0,0
23,14,1,0,0,0
23,15,1,0,0,0
23,16,1,0,0,0
23,17,1,0,0,0
23,18,0,0,0,0
23,19,1,0,0,0
23,20,1,0,0,0
23,21,1,0,0,0
23,22,0,0,0,0
23,23,0,0,0,0
23,24,0,0,0,0
23,25,0,0,0,0
23,26,1,0,0,0
23,27,1,0,0,0
23,28,1,1,0,0
23,29,1,0,0,0
23,30,1,1,0,0
23,31,1,1,0,0
23,32,1,1,0,0
23,33,1,1,0,0
23,34,1,1,0,0
23,35,1,0,0,0
23,36,1,0,0,0
23,37,1,0,0,0
23,38,1,0,0,0
23,39,1,0,0,0
23,40,1,1,0,0
23,41,1,1,0,0
23,42,1,1,0,0
23,43,1,1,0,0
23,44,1,1,0,0
23,45,1,1,0,0
23,46,1,1,0,0
23,47,1,1,0,0
23,48,0,1,0,0
23,49,0,1,0,0
23,50,0,1,0,0
23,51,0,1,0,0
23,52,0,1,0,0
23,53,1,1,0,0
23,54,1,1,0,0
23,55,1,1,0,0
23,56,1,1,0,0
23,57,1,1,0,0
23,58,1,1,0,0
23,59,1,1,0,0
24,00,1,0,0,0
24,01,1,0,0,0 
24,02,1,0,0,0
24,03,1,0,0,0
24,04,1,0,0,0
24,05,0,0,0,0
24,06,0,0,0,0
24,07,0,0,0,0
24,08,0,0,0,0
24,09,0,0,0,0
24,10,0,0,0,0
24,11,0,0,0,0
24,12,0,0,0,0
24,13,0,0,0,0
24,14,0,0,0,0
24,15,0,0,0,0
24,16,0,0,0,0
24,17,0,0,0,0
24,18,0,0,0,0
24,19,0,0,0,0
24,20,0,0,0,0
24,21,0,0,0,0
24,22,1,0,0,0
24,23,1,0,0,0
24,24,1,0,0,0
24,25,1,0,0,0
24,26,0,0,0,0
24,27,0,0,0,0
24,28,0,0,0,0
24,29,0,0,0,0
24,30,0,0,0,0
24,31,0,0,0,0
24,32,0,0,0,0
24,33,1,0,0,0
24,34,1,0,0,0
24,35,1,0,0,0
24,36,1,1,0,0
24,37,1,1,0,0
24,38,1,1,0,0
24,39,1,0,0,0
24,40,1,0,0,0
24,41,1,0,0,0
24,42,1,1,0,0
24,43,1,1,0,0
24,44,1,0,0,0
24,45,1,0,0,0
24,46,1,0,0,0
24,47,1,0,0,0
24,48,1,0,0,0
24,49,1,0,0,0
24,50,1,0,0,0
24,51,1,0,0,0
24,52,1,0,0,0
24,53,1,0,0,0
24,54,1,0,0,0
24,55,1,0,0,0
24,56,1,0,0,0
24,57,1,0,0,0
24,58,1,0,0,0
24,59,1,0,0,0
25,00,1,0,0,0
25,01,1,0,0,0 
25,02,1,0,0,0
25,03,1,0,0,0
25,04,1,0,0,0
25,05,0,0,0,0
25,06,0,0,0,0
25,07,0,0,0,0
25,08,0,0,0,0
25,09,0,0,0,0
25,10,0,0,0,0
25,11,0,0,0,0
25,12,0,0,0,0
25,13,0,0,0,0
25,14,0,0,0,0
25,15,0,0,0,0
25,16,0,0,0,0
25,17,0,0,0,0
25,18,0,0,0,0
25,19,0,0,0,0
25,20,0,0,0,0
25,21,0,0,0,0
25,22,0,0,0,0
25,23,0,0,0,0
25,24,0,0,0,0
25,25,0,0,0,0
25,26,0,0,0,0
25,27,0,0,0,0
25,28,0,0,0,0
25,29,0,0,0,0
25,30,0,0,0,0
25,31,0,0,0,0
25,32,0,0,0,0
25,33,0,0,0,0
25,34,0,0,0,0
25,35,0,0,0,0
25,36,0,0,0,0
25,37,0,0,0,0
25,38,0,0,0,0
25,39,0,0,0,0
25,40,0,0,0,0
25,41,0,0,0,0
25,42,0,0,0,0
25,43,0,0,0,0
25,44,0,0,0,0
25,45,0,0,0,0
25,46,0,0,0,0
25,47,0,0,0,0
25,48,0,0,0,0
25,49,0,0,0,0
25,50,0,0,0,0
25,51,0,0,0,0
25,52,0,0,0,0
25,53,0,0,0,0
25,54,0,0,0,0
25,55,0,0,0,0
25,56,0,0,0,0
25,57,0,0,0,0
25,58,0,0,0,0
25,59,0,0,0,0
